#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_hirotra_adj;Hirotran;;hirotrer;;;;;;;;;;;x
b_horay;Horay;Horay;Horay;;Horay;;;;;;;;;x
b_horay_adj;Horaian;;horaer;;;;;;;;;;;x
b_huitra;Huitra;Huitra;Huitra;;Huitra;;;;;;;;;x
b_huitra_adj;Huitran;;huitrer;;;;;;;;;;;x
b_hunitra;Hunitra;Hunitra;Hunitra;;Hunitra;;;;;;;;;x
b_hunitra_adj;Hunitran;;hunitrer;;;;;;;;;;;x
b_huqin;Huqin;Huqin;Huqin;;Huqin;;;;;;;;;x
b_huqin_adj;Huqinian;;huqiner;;;;;;;;;;;x
b_huqisto;Huqisto;Huqisto;Huqisto;;Huqisto;;;;;;;;;x
b_huqisto_adj;Huqistian;;huqister;;;;;;;;;;;x
b_lerere;Lerere;Lerere;Lerere;;Lerere;;;;;;;;;x
b_lerere_adj;Lererean;;lererer;;;;;;;;;;;x
b_leroyn;Leroyn;Leroyn;Leroyn;;Leroyn;;;;;;;;;x
b_leroyn_adj;Leroynian;;leroyner;;;;;;;;;;;x
b_linkepa;Linkepa;Linkepa;Linkepa;;Linkepa;;;;;;;;;x
b_linkepa_adj;Linkepan;;linkeper;;;;;;;;;;;x
b_loren;Loren;Loren;Loren;;Loren;;;;;;;;;x
b_loren_adj;Lorenian;;lorener;;;;;;;;;;;x
b_lupay;Lupay;Lupay;Lupay;;Lupay;;;;;;;;;x
b_lupay_adj;Lupaian;;lupaer;;;;;;;;;;;x
b_malonu;Malonu;Malonu;Malonu;;Malonu;;;;;;;;;x
b_malonu_adj;Malonian;;maloner;;;;;;;;;;;x
b_militron;Militron;Militron;Militron;;Militron;;;;;;;;;x
b_militron_adj;Militronian;;militroner;;;;;;;;;;;x
b_mitra;Mitra;Mitra;Mitra;;Mitra;;;;;;;;;x
b_mitra_adj;Mitran;;mitrer;;;;;;;;;;;x
b_nerlen;Nerlen;Nerlen;Nerlen;;Nerlen;;;;;;;;;x
b_nerlen_adj;Nerlenian;;nerlener;;;;;;;;;;;x
b_nortinka;Nortinka;Nortinka;Nortinka;;Nortinka;;;;;;;;;x
b_nortinka_adj;Nortinkan;;nortinker;;;;;;;;;;;x
b_nukore;Nukore;Nukore;Nukore;;Nukore;;;;;;;;;x
b_nukore_adj;Nukorean;;nukorer;;;;;;;;;;;x
b_selere;Selere;Selere;Selere;;Selere;;;;;;;;;x
b_selere_adj;Selerean;;selerer;;;;;;;;;;;x
b_senu;Senu;Senu;Senu;;Senu;;;;;;;;;x
b_senu_adj;Senian;;sener;;;;;;;;;;;x
b_serigon;Serigon;Serigon;Serigon;;Serigon;;;;;;;;;x
b_serigon_adj;Serigonian;;serigoner;;;;;;;;;;;x
b_surlu;Surlu;Surlu;Surlu;;Surlu;;;;;;;;;x
b_surlu_adj;Surlian;;surler;;;;;;;;;;;x
b_tekum;Tekum;Tekum;Tekum;;Tekum;;;;;;;;;x
b_tekum_adj;Tekumian;;tekumer;;;;;;;;;;;x
b_toyku;Toyku;Toyku;Toyku;;Toyku;;;;;;;;;x
b_toyku_adj;Toykian;;toyker;;;;;;;;;;;x
b_tuire;Tuire;Tuire;Tuire;;Tuire;;;;;;;;;x
b_tuire_adj;Tuirean;;tuirer;;;;;;;;;;;x
b_tuqo;Tuqo;Tuqo;Tuqo;;Tuqo;;;;;;;;;x
b_tuqo_adj;Tuqian;;tuqer;;;;;;;;;;;x
b_ading;Ading;Ading;Ading;;Ading;;;;;;;;;x
b_ading_adj;Adingian;;adinger;;;;;;;;;;;x
b_ahirel;Ahirel;Ahirel;Ahirel;;Ahirel;;;;;;;;;x
b_ahirel_adj;Ahirelian;;ahireler;;;;;;;;;;;x
b_ahung;Ahung;Ahung;Ahung;;Ahung;;;;;;;;;x
b_ahung_adj;Ahungian;;ahunger;;;;;;;;;;;x
b_akatu;Akatu;Akatu;Akatu;;Akatu;;;;;;;;;x
b_akatu_adj;Akatian;;akater;;;;;;;;;;;x
b_amara;Amara;Amara;Amara;;Amara;;;;;;;;;x
b_amara_adj;Amaran;;amarer;;;;;;;;;;;x
b_ambaga;Ambaga;Ambaga;Ambaga;;Ambaga;;;;;;;;;x
b_ambaga_adj;Ambagan;;ambager;;;;;;;;;;;x
b_ambaga_2;Ambaga;Ambaga;Ambaga;;Ambaga;;;;;;;;;x
b_ambaga_2_adj;Ambagan;;ambager;;;;;;;;;;;x
b_anyaho;Anyaho;Anyaho;Anyaho;;Anyaho;;;;;;;;;x
b_anyaho_adj;Anyahian;;anyaher;;;;;;;;;;;x
b_arang;Arang;Arang;Arang;;Arang;;;;;;;;;x
b_arang_adj;Arangian;;aranger;;;;;;;;;;;x
b_aryuk;Aryuk;Aryuk;Aryuk;;Aryuk;;;;;;;;;x
b_aryuk_adj;Aryukian;;aryuker;;;;;;;;;;;x
b_ataya;Ataya;Ataya;Ataya;;Ataya;;;;;;;;;x
b_ataya_adj;Atayan;;ataer;;;;;;;;;;;x
b_bahum;Bahum;Bahum;Bahum;;Bahum;;;;;;;;;x
b_bahum_adj;Bahumian;;bahumer;;;;;;;;;;;x
b_banro;Banro;Banro;Banro;;Banro;;;;;;;;;x
b_banro_adj;Banrian;;banrer;;;;;;;;;;;x
b_baon;Baon;Baon;Baon;;Baon;;;;;;;;;x
b_baon_adj;Baonian;;baoner;;;;;;;;;;;x
b_bareng;Bareng;Bareng;Bareng;;Bareng;;;;;;;;;x
b_bareng_adj;Barengian;;barenger;;;;;;;;;;;x
b_bason;Bason;Bason;Bason;;Bason;;;;;;;;;x
b_bason_adj;Basonian;;basoner;;;;;;;;;;;x
b_besun;Besun;Besun;Besun;;Besun;;;;;;;;;x
b_besun_adj;Besunian;;besuner;;;;;;;;;;;x
b_biatoa;Biatoa;Biatoa;Biatoa;;Biatoa;;;;;;;;;x
b_biatoa_adj;Biatoan;;biater;;;;;;;;;;;x
b_binluge;Binluge;Binluge;Binluge;;Binluge;;;;;;;;;x
b_binluge_adj;Binlugean;;binluger;;;;;;;;;;;x
b_bokal;Bokal;Bokal;Bokal;;Bokal;;;;;;;;;x
b_bokal_adj;Bokalian;;bokaler;;;;;;;;;;;x
b_bunam;Bunam;Bunam;Bunam;;Bunam;;;;;;;;;x
b_bunam_adj;Bunamian;;bunamer;;;;;;;;;;;x
b_chika;Chika;Chika;Chika;;Chika;;;;;;;;;x
b_chika_adj;Chikan;;chiker;;;;;;;;;;;x
b_chine;Chine;Chine;Chine;;Chine;;;;;;;;;x
b_chine_adj;Chinean;;chiner;;;;;;;;;;;x
b_daemashi;Daemashi;Daemashi;Daemashi;;Daemashi;;;;;;;;;x
b_daemashi_adj;Daemashian;;daemasher;;;;;;;;;;;x
b_dajam;Dajam;Dajam;Dajam;;Dajam;;;;;;;;;x
b_dajam_adj;Dajamian;;dajamer;;;;;;;;;;;x
b_dalang;Dalang;Dalang;Dalang;;Dalang;;;;;;;;;x
b_dalang_adj;Dalangian;;dalanger;;;;;;;;;;;x
b_damol;Damol;Damol;Damol;;Damol;;;;;;;;;x
b_damol_adj;Damolian;;damoler;;;;;;;;;;;x
b_damon;Damon;Damon;Damon;;Damon;;;;;;;;;x
b_damon_adj;Damonian;;damoner;;;;;;;;;;;x
b_damputon;Damputon;Damputon;Damputon;;Damputon;;;;;;;;;x
b_damputon_adj;Damputonian;;damputoner;;;;;;;;;;;x
b_dangwu;Dangwu;Dangwu;Dangwu;;Dangwu;;;;;;;;;x
b_dangwu_adj;Dangwian;;dangwer;;;;;;;;;;;x
b_daring;Daring;Daring;Daring;;Daring;;;;;;;;;x
b_daring_adj;Daringian;;daringer;;;;;;;;;;;x
b_datum;Datum;Datum;Datum;;Datum;;;;;;;;;x
b_datum_adj;Datumian;;datumer;;;;;;;;;;;x
b_daya;Daya;Daya;Daya;;Daya;;;;;;;;;x
b_daya_adj;Dayan;;daer;;;;;;;;;;;x
b_dimaring;Dimaring;Dimaring;Dimaring;;Dimaring;;;;;;;;;x
b_dimaring_adj;Dimaringian;;dimaringer;;;;;;;;;;;x
b_dinom;Dinom;Dinom;Dinom;;Dinom;;;;;;;;;x
b_dinom_adj;Dinomian;;dinomer;;;;;;;;;;;x
b_diryum;Diryum;Diryum;Diryum;;Diryum;;;;;;;;;x
b_diryum_adj;Diryumian;;diryumer;;;;;;;;;;;x
b_duaga;Duaga;Duaga;Duaga;;Duaga;;;;;;;;;x
b_duaga_adj;Duagan;;duager;;;;;;;;;;;x
b_duaka;Duaka;Duaka;Duaka;;Duaka;;;;;;;;;x
b_duaka_adj;Duakan;;duaker;;;;;;;;;;;x
b_duami;Duami;Duami;Duami;;Duami;;;;;;;;;x
b_duami_adj;Duamian;;duamer;;;;;;;;;;;x
b_duana;Duana;Duana;Duana;;Duana;;;;;;;;;x
b_duana_adj;Duanan;;duaner;;;;;;;;;;;x
b_duano;Duano;Duano;Duano;;Duano;;;;;;;;;x
b_duano_adj;Duanian;;duaner;;;;;;;;;;;x
b_duanra;Duanra;Duanra;Duanra;;Duanra;;;;;;;;;x
b_duanra_adj;Duanran;;duanrer;;;;;;;;;;;x
b_duara;Duara;Duara;Duara;;Duara;;;;;;;;;x
b_duara_adj;Duaran;;duarer;;;;;;;;;;;x
b_duaren;Duaren;Duaren;Duaren;;Duaren;;;;;;;;;x
b_duaren_adj;Duarenian;;duarener;;;;;;;;;;;x
b_duawi;Duawi;Duawi;Duawi;;Duawi;;;;;;;;;x
b_duawi_adj;Duawian;;duawer;;;;;;;;;;;x
b_dudari;Dudari;Dudari;Dudari;;Dudari;;;;;;;;;x
b_dudari_adj;Dudarian;;dudarer;;;;;;;;;;;x
b_dundu;Dundu;Dundu;Dundu;;Dundu;;;;;;;;;x
b_dundu_adj;Dundian;;dunder;;;;;;;;;;;x
b_duraria;Duraria;Duraria;Duraria;;Duraria;;;;;;;;;x
b_duraria_adj;Durarian;;durarer;;;;;;;;;;;x
b_durufen;Durufen;Durufen;Durufen;;Durufen;;;;;;;;;x
b_durufen_adj;Durufenian;;durufener;;;;;;;;;;;x
b_dusha;Dusha;Dusha;Dusha;;Dusha;;;;;;;;;x
b_dusha_adj;Dushan;;dusher;;;;;;;;;;;x
b_duyi;Duyi;Duyi;Duyi;;Duyi;;;;;;;;;x
b_duyi_adj;Duian;;duer;;;;;;;;;;;x
b_eldin;Eldin;Eldin;Eldin;;Eldin;;;;;;;;;x
b_eldin_adj;Eldinian;;eldiner;;;;;;;;;;;x
b_famusa;Famusa;Famusa;Famusa;;Famusa;;;;;;;;;x
b_famusa_adj;Famusan;;famuser;;;;;;;;;;;x
b_fang;Fang;Fang;Fang;;Fang;;;;;;;;;x
b_fang_adj;Fangian;;fanger;;;;;;;;;;;x
b_faron;Faron;Faron;Faron;;Faron;;;;;;;;;x
b_faron_adj;Faronian;;faroner;;;;;;;;;;;x
b_farun;Farun;Farun;Farun;;Farun;;;;;;;;;x
b_farun_adj;Farunian;;faruner;;;;;;;;;;;x
b_feokun;Feokun;Feokun;Feokun;;Feokun;;;;;;;;;x
b_feokun_adj;Feokunian;;feokuner;;;;;;;;;;;x
b_furik;Furik;Furik;Furik;;Furik;;;;;;;;;x
b_furik_adj;Furikian;;furiker;;;;;;;;;;;x
b_garabi;Garabi;Garabi;Garabi;;Garabi;;;;;;;;;x
b_garabi_adj;Garabian;;garaber;;;;;;;;;;;x
b_garal;Garal;Garal;Garal;;Garal;;;;;;;;;x
b_garal_adj;Garalian;;garaler;;;;;;;;;;;x
b_golden_palace;Golden Palace;Golden Palace;Golden Palace;;Golden Palace;;;;;;;;;x
b_golden_palace_adj;Golden Palacean;;Golden Palacer;;;;;;;;;;;x
b_goton;Goton;Goton;Goton;;Goton;;;;;;;;;x
b_goton_adj;Gotonian;;gotoner;;;;;;;;;;;x
b_guol;Guol;Guol;Guol;;Guol;;;;;;;;;x
b_guol_adj;Guolian;;guoler;;;;;;;;;;;x
b_hajamil;Hajamil;Hajamil;Hajamil;;Hajamil;;;;;;;;;x
b_hajamil_adj;Hajamilian;;hajamiler;;;;;;;;;;;x
b_hakumul;Hakumul;Hakumul;Hakumul;;Hakumul;;;;;;;;;x
b_hakumul_adj;Hakumulian;;hakumuler;;;;;;;;;;;x
b_halul;Halul;Halul;Halul;;Halul;;;;;;;;;x
b_halul_adj;Halulian;;haluler;;;;;;;;;;;x
b_han;Han;Han;Han;;Han;;;;;;;;;x
b_han_adj;Hanian;;haner;;;;;;;;;;;x
b_harikei;Harikei;Harikei;Harikei;;Harikei;;;;;;;;;x
b_harikei_adj;Harikian;;hariker;;;;;;;;;;;x
b_harin;Harin;Harin;Harin;;Harin;;;;;;;;;x
b_harin_adj;Harinian;;hariner;;;;;;;;;;;x
b_hitik;Hitik;Hitik;Hitik;;Hitik;;;;;;;;;x
b_hitik_adj;Hitikian;;hitiker;;;;;;;;;;;x
b_horaon;Horaon;Horaon;Horaon;;Horaon;;;;;;;;;x
b_horaon_adj;Horaonian;;horaoner;;;;;;;;;;;x
b_hotho;Hotho;Hotho;Hotho;;Hotho;;;;;;;;;x
b_hotho_adj;Hothian;;hother;;;;;;;;;;;x
b_huodan;Huodan;Huodan;Huodan;;Huodan;;;;;;;;;x
b_huodan_adj;Huodanian;;huodaner;;;;;;;;;;;x
b_huomen;Huomen;Huomen;Huomen;;Huomen;;;;;;;;;x
b_huomen_adj;Huomenian;;huomener;;;;;;;;;;;x
b_iburu;Iburu;Iburu;Iburu;;Iburu;;;;;;;;;x
b_iburu_adj;Iburian;;iburer;;;;;;;;;;;x
b_imaon;Imaon;Imaon;Imaon;;Imaon;;;;;;;;;x
b_imaon_adj;Imaonian;;imaoner;;;;;;;;;;;x
b_itaho;Itaho;Itaho;Itaho;;Itaho;;;;;;;;;x
b_itaho_adj;Itahian;;itaher;;;;;;;;;;;x
b_itemen;Itemen;Itemen;Itemen;;Itemen;;;;;;;;;x
b_itemen_adj;Itemenian;;itemener;;;;;;;;;;;x
b_iweril;Iweril;Iweril;Iweril;;Iweril;;;;;;;;;x
b_iweril_adj;Iwerilian;;iweriler;;;;;;;;;;;x
b_jachi;Jachi;Jachi;Jachi;;Jachi;;;;;;;;;x
b_jachi_adj;Jachian;;jacher;;;;;;;;;;;x
b_jaduol;Jaduol;Jaduol;Jaduol;;Jaduol;;;;;;;;;x
b_jaduol_adj;Jaduolian;;jaduoler;;;;;;;;;;;x
b_jakung;Jakung;Jakung;Jakung;;Jakung;;;;;;;;;x
b_jakung_adj;Jakungian;;jakunger;;;;;;;;;;;x
b_jakung_2;Jakung;Jakung;Jakung;;Jakung;;;;;;;;;x
b_jakung_2_adj;Jakungian;;jakunger;;;;;;;;;;;x
b_jamikang;Jamikang;Jamikang;Jamikang;;Jamikang;;;;;;;;;x
b_jamikang_adj;Jamikangian;;jamikanger;;;;;;;;;;;x
b_jang;Jang;Jang;Jang;;Jang;;;;;;;;;x
b_jang_adj;Jangian;;janger;;;;;;;;;;;x
b_jaria;Jaria;Jaria;Jaria;;Jaria;;;;;;;;;x
b_jaria_adj;Jarian;;jarer;;;;;;;;;;;x
b_jiami;Jiami;Jiami;Jiami;;Jiami;;;;;;;;;x
b_jiami_adj;Jiamian;;jiamer;;;;;;;;;;;x
b_jing;Jing;Jing;Jing;;Jing;;;;;;;;;x
b_jing_adj;Jingian;;jinger;;;;;;;;;;;x
b_jinghan;Jinghan;Jinghan;Jinghan;;Jinghan;;;;;;;;;x
b_jinghan_adj;Jinghanian;;jinghaner;;;;;;;;;;;x
b_judaraton;Judaraton;Judaraton;Judaraton;;Judaraton;;;;;;;;;x
b_judaraton_adj;Judaratonian;;judaratoner;;;;;;;;;;;x
b_jum;Jum;Jum;Jum;;Jum;;;;;;;;;x
b_jum_adj;Jumian;;jumer;;;;;;;;;;;x
b_juna;Juna;Juna;Juna;;Juna;;;;;;;;;x
b_juna_adj;Junan;;juner;;;;;;;;;;;x
b_kakarima;Kakarima;Kakarima;Kakarima;;Kakarima;;;;;;;;;x
b_kakarima_adj;Kakariman;;kakarimer;;;;;;;;;;;x
b_kaliman;Kaliman;Kaliman;Kaliman;;Kaliman;;;;;;;;;x
b_kaliman_adj;Kalimanian;;kalimaner;;;;;;;;;;;x
b_kamba;Kamba;Kamba;Kamba;;Kamba;;;;;;;;;x
b_kamba_adj;Kamban;;kamber;;;;;;;;;;;x
b_kamo;Kamo;Kamo;Kamo;;Kamo;;;;;;;;;x
b_kamo_adj;Kamian;;kamer;;;;;;;;;;;x
b_kanakan;Kanakan;Kanakan;Kanakan;;Kanakan;;;;;;;;;x
b_kanakan_adj;Kanakanian;;kanakaner;;;;;;;;;;;x
b_kangso;Kangso;Kangso;Kangso;;Kangso;;;;;;;;;x
b_kangso_adj;Kangsian;;kangser;;;;;;;;;;;x
b_kanma;Kanma;Kanma;Kanma;;Kanma;;;;;;;;;x
b_kanma_adj;Kanman;;kanmer;;;;;;;;;;;x
b_kanru;Kanru;Kanru;Kanru;;Kanru;;;;;;;;;x
b_kanru_adj;Kanrian;;kanrer;;;;;;;;;;;x
b_kao;Kao;Kao;Kao;;Kao;;;;;;;;;x
b_kao_adj;Kian;;ker;;;;;;;;;;;x
b_kao_2;Kao;Kao;Kao;;Kao;;;;;;;;;x
b_kao_2_adj;Kian;;ker;;;;;;;;;;;x
b_kaon;Kaon;Kaon;Kaon;;Kaon;;;;;;;;;x
b_kaon_adj;Kaonian;;kaoner;;;;;;;;;;;x
b_kaxa;Kaxa;Kaxa;Kaxa;;Kaxa;;;;;;;;;x
b_kaxa_adj;Kaxan;;kaxer;;;;;;;;;;;x
b_kenan;Kenan;Kenan;Kenan;;Kenan;;;;;;;;;x
b_kenan_adj;Kenanian;;kenaner;;;;;;;;;;;x
b_kenin;Kenin;Kenin;Kenin;;Kenin;;;;;;;;;x
b_kenin_adj;Keninian;;keniner;;;;;;;;;;;x
b_keoki;Keoki;Keoki;Keoki;;Keoki;;;;;;;;;x
b_keoki_adj;Keokian;;keoker;;;;;;;;;;;x
b_khaohom;Khaohom;Khaohom;Khaohom;;Khaohom;;;;;;;;;x
b_khaohom_adj;Khaohomian;;khaohomer;;;;;;;;;;;x
b_khasaleng;Khasaleng;Khasaleng;Khasaleng;;Khasaleng;;;;;;;;;x
b_khasaleng_adj;Khasalengian;;khasalenger;;;;;;;;;;;x
b_kichi;Kichi;Kichi;Kichi;;Kichi;;;;;;;;;x
b_kichi_adj;Kichian;;kicher;;;;;;;;;;;x
b_kige;Kige;Kige;Kige;;Kige;;;;;;;;;x
b_kige_adj;Kigean;;kiger;;;;;;;;;;;x
b_kikei;Kikei;Kikei;Kikei;;Kikei;;;;;;;;;x
b_kikei_adj;Kikian;;kiker;;;;;;;;;;;x
b_kilan;Kilan;Kilan;Kilan;;Kilan;;;;;;;;;x
b_kilan_adj;Kilanian;;kilaner;;;;;;;;;;;x
b_kimchi;Kimchi;Kimchi;Kimchi;;Kimchi;;;;;;;;;x
b_kimchi_adj;Kimchian;;kimcher;;;;;;;;;;;x
b_kimheon;Kimheon;Kimheon;Kimheon;;Kimheon;;;;;;;;;x
b_kimheon_adj;Kimheonian;;kimheoner;;;;;;;;;;;x
b_kinisha;Kinisha;Kinisha;Kinisha;;Kinisha;;;;;;;;;x
b_kinisha_adj;Kinishan;;kinisher;;;;;;;;;;;x
b_kishun;Kishun;Kishun;Kishun;;Kishun;;;;;;;;;x
b_kishun_adj;Kishunian;;kishuner;;;;;;;;;;;x
b_kiting;Kiting;Kiting;Kiting;;Kiting;;;;;;;;;x
b_kiting_adj;Kitingian;;kitinger;;;;;;;;;;;x
b_komangoa;Komangoa;Komangoa;Komangoa;;Komangoa;;;;;;;;;x
b_komangoa_adj;Komangoan;;komanger;;;;;;;;;;;x
b_kukiel;Kukiel;Kukiel;Kukiel;;Kukiel;;;;;;;;;x
b_kukiel_adj;Kukielian;;kukieler;;;;;;;;;;;x
b_kuratun;Kuratun;Kuratun;Kuratun;;Kuratun;;;;;;;;;x
b_kuratun_adj;Kuratunian;;kuratuner;;;;;;;;;;;x
b_kurin;Kurin;Kurin;Kurin;;Kurin;;;;;;;;;x
b_kurin_adj;Kurinian;;kuriner;;;;;;;;;;;x
b_kuruol;Kuruol;Kuruol;Kuruol;;Kuruol;;;;;;;;;x
b_kuruol_adj;Kuruolian;;kuruoler;;;;;;;;;;;x
b_kutun;Kutun;Kutun;Kutun;;Kutun;;;;;;;;;x
b_kutun_adj;Kutunian;;kutuner;;;;;;;;;;;x
b_lachi;Lachi;Lachi;Lachi;;Lachi;;;;;;;;;x
b_lachi_adj;Lachian;;lacher;;;;;;;;;;;x
b_laha;Laha;Laha;Laha;;Laha;;;;;;;;;x
b_laha_adj;Lahan;;laher;;;;;;;;;;;x
b_lanayru;Lanayru;Lanayru;Lanayru;;Lanayru;;;;;;;;;x
b_lanayru_adj;Lanayrian;;lanayrer;;;;;;;;;;;x
b_larum;Larum;Larum;Larum;;Larum;;;;;;;;;x
b_larum_adj;Larumian;;larumer;;;;;;;;;;;x
b_latik;Latik;Latik;Latik;;Latik;;;;;;;;;x
b_latik_adj;Latikian;;latiker;;;;;;;;;;;x
b_lihan;Lihan;Lihan;Lihan;;Lihan;;;;;;;;;x
b_lihan_adj;Lihanian;;lihaner;;;;;;;;;;;x
b_lusung;Lusung;Lusung;Lusung;;Lusung;;;;;;;;;x
b_lusung_adj;Lusungian;;lusunger;;;;;;;;;;;x
b_macho;Macho;Macho;Macho;;Macho;;;;;;;;;x
b_macho_adj;Machian;;macher;;;;;;;;;;;x
b_makanlataka;Makanlataka;Makanlataka;Makanlataka;;Makanlataka;;;;;;;;;x
b_makanlataka_adj;Makanlatakan;;makanlataker;;;;;;;;;;;x
b_makare;Makare;Makare;Makare;;Makare;;;;;;;;;x
b_makare_adj;Makarean;;makarer;;;;;;;;;;;x
b_makemu;Makemu;Makemu;Makemu;;Makemu;;;;;;;;;x
b_makemu_adj;Makemian;;makemer;;;;;;;;;;;x
b_maleng;Maleng;Maleng;Maleng;;Maleng;;;;;;;;;x
b_maleng_adj;Malengian;;malenger;;;;;;;;;;;x
b_malik;Malik;Malik;Malik;;Malik;;;;;;;;;x
b_malik_adj;Malikian;;maliker;;;;;;;;;;;x
b_mangyan;Mangyan;Mangyan;Mangyan;;Mangyan;;;;;;;;;x
b_mangyan_adj;Mangyanian;;mangyaner;;;;;;;;;;;x
b_manyun;Manyun;Manyun;Manyun;;Manyun;;;;;;;;;x
b_manyun_adj;Manyunian;;manyuner;;;;;;;;;;;x
b_marage;Marage;Marage;Marage;;Marage;;;;;;;;;x
b_marage_adj;Maragean;;marager;;;;;;;;;;;x
b_mareng;Mareng;Mareng;Mareng;;Mareng;;;;;;;;;x
b_mareng_adj;Marengian;;marenger;;;;;;;;;;;x
b_marng;Mareng;Mareng;Mareng;;Mareng;;;;;;;;;x
b_marng_adj;Marengian;;marenger;;;;;;;;;;;x
b_maryei;Maryei;Maryei;Maryei;;Maryei;;;;;;;;;x
b_maryei_adj;Marian;;marer;;;;;;;;;;;x
b_mashumang;Mashumang;Mashumang;Mashumang;;Mashumang;;;;;;;;;x
b_mashumang_adj;Mashumangian;;mashumanger;;;;;;;;;;;x
b_masom;Masom;Masom;Masom;;Masom;;;;;;;;;x
b_masom_adj;Masomian;;masomer;;;;;;;;;;;x
b_masom_2;Masom;Masom;Masom;;Masom;;;;;;;;;x
b_masom_2_adj;Masomian;;masomer;;;;;;;;;;;x
b_mekomu;Mekomu;Mekomu;Mekomu;;Mekomu;;;;;;;;;x
b_mekomu_adj;Mekomian;;mekomer;;;;;;;;;;;x
b_merom;Merom;Merom;Merom;;Merom;;;;;;;;;x
b_merom_adj;Meromian;;meromer;;;;;;;;;;;x
b_miken;Miken;Miken;Miken;;Miken;;;;;;;;;x
b_miken_adj;Mikenian;;mikener;;;;;;;;;;;x
b_mindum;Mindum;Mindum;Mindum;;Mindum;;;;;;;;;x
b_mindum_adj;Mindumian;;mindumer;;;;;;;;;;;x
b_ming;Ming;Ming;Ming;;Ming;;;;;;;;;x
b_ming_adj;Mingian;;minger;;;;;;;;;;;x
b_minumchi;Minumchi;Minumchi;Minumchi;;Minumchi;;;;;;;;;x
b_minumchi_adj;Minumchian;;minumcher;;;;;;;;;;;x
b_mirlahi;Mirlahi;Mirlahi;Mirlahi;;Mirlahi;;;;;;;;;x
b_mirlahi_adj;Mirlahian;;mirlaher;;;;;;;;;;;x
b_mirupu;Mirupu;Mirupu;Mirupu;;Mirupu;;;;;;;;;x
b_mirupu_adj;Mirupian;;miruper;;;;;;;;;;;x
b_momum;Momum;Momum;Momum;;Momum;;;;;;;;;x
b_momum_adj;Momumian;;momumer;;;;;;;;;;;x
b_moreruton;Moreruton;Moreruton;Moreruton;;Moreruton;;;;;;;;;x
b_moreruton_adj;Morerutonian;;morerutoner;;;;;;;;;;;x
b_morusego;Morusego;Morusego;Morusego;;Morusego;;;;;;;;;x
b_morusego_adj;Morusegian;;moruseger;;;;;;;;;;;x
b_muang;Muang;Muang;Muang;;Muang;;;;;;;;;x
b_muang_adj;Muangian;;muanger;;;;;;;;;;;x
b_mufara;Mufara;Mufara;Mufara;;Mufara;;;;;;;;;x
b_mufara_adj;Mufaran;;mufarer;;;;;;;;;;;x
b_mulin;Mulin;Mulin;Mulin;;Mulin;;;;;;;;;x
b_mulin_adj;Mulinian;;muliner;;;;;;;;;;;x
